,Личность подтверждена,Стаж,На сайте,Заказы в работе,Оценка,Количество отзывов,Цена,С отличием,Топ-10 вуз,Предмет ЕГЭ,Гуманитарная наука,Естественная наука,Техническая наука,Большой стаж,Статус_Аспирант или ординатор очной формы обучения,Статус_Преподаватель университета или колледжа,Статус_Студент,Статус_Частный преподаватель,Статус_Школьный преподаватель,Формат обучения_Дистанционно,Формат обучения_У репетитора,Формат обучения_У ученика,Предмет_Английский язык,Предмет_Биология,Предмет_География,Предмет_Информатика,Предмет_Испанский язык,Предмет_Логопед,Предмет_Математика,Предмет_Музыка,Предмет_Обществознание,Предмет_Русский язык,Предмет_Физика,Предмет_Химия,Предмет_Экономика,Стаж^2,На сайте^2,Заказы в работе^2,Оценка^2,Количество отзывов^2,Стаж * На сайте,Стаж * Заказы в работе,Стаж * Оценка,Стаж * Количество отзывов,На сайте * Заказы в работе,На сайте * Оценка,На сайте * Количество отзывов,Заказы в работе * Оценка,Заказы в работе * Количество отзывов,Оценка * Количество отзывов,Стаж^2 * На сайте,Стаж^2 * Заказы в работе,Стаж^2 * Оценка,Стаж^2 * Количество отзывов,На сайте^2 * Стаж,На сайте^2 * Заказы в работе,На сайте^2 * Оценка,На сайте^2 * Количество отзывов,Заказы в работе^2 * Стаж,Заказы в работе^2 * На сайте,Заказы в работе^2 * Оценка,Заказы в работе^2 * Количество отзывов,Оценка^2 * Стаж,Оценка^2 * На сайте,Оценка^2 * Заказы в работе,Оценка^2 * Количество отзывов,Количество отзывов^2 * Стаж,Количество отзывов^2 * На сайте,Количество отзывов^2 * Заказы в работе,Количество отзывов^2 * Оценка
172,0.0,30.0,3.0,12.0,5.0,2.0,1500.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,9.0,144.0,25.0,4.0,90.0,360.0,150.0,60.0,36.0,15.0,6.0,60.0,24.0,10.0,2700.0,10800.0,4500.0,1800.0,270.0,108.0,45.0,18.0,4320.0,432.0,720.0,288.0,750.0,75.0,300.0,50.0,120.0,12.0,48.0,20.0
173,1.0,46.0,4.0,2.0,5.0,2.0,6850.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2116.0,16.0,4.0,25.0,4.0,184.0,92.0,230.0,92.0,8.0,20.0,8.0,10.0,4.0,10.0,8464.0,4232.0,10580.0,4232.0,736.0,32.0,80.0,32.0,184.0,16.0,20.0,8.0,1150.0,100.0,50.0,50.0,184.0,16.0,8.0,20.0
174,0.0,3.0,3.0,4.0,5.0,2.0,2875.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,16.0,25.0,4.0,9.0,12.0,15.0,6.0,12.0,15.0,6.0,20.0,8.0,10.0,27.0,36.0,45.0,18.0,27.0,36.0,45.0,18.0,48.0,48.0,80.0,32.0,75.0,75.0,100.0,50.0,12.0,12.0,16.0,20.0
175,1.0,19.0,2.0,5.0,5.0,2.0,1275.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,4.0,25.0,25.0,4.0,38.0,95.0,95.0,38.0,10.0,10.0,4.0,25.0,10.0,10.0,722.0,1805.0,1805.0,722.0,76.0,20.0,20.0,8.0,475.0,50.0,125.0,50.0,475.0,50.0,125.0,50.0,76.0,8.0,20.0,20.0
176,0.0,4.0,1.0,7.0,4.75,4.0,2100.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,49.0,22.5625,16.0,4.0,28.0,19.0,16.0,7.0,4.75,4.0,33.25,28.0,19.0,16.0,112.0,76.0,64.0,4.0,7.0,4.75,4.0,196.0,49.0,232.75,196.0,90.25,22.5625,157.9375,90.25,64.0,16.0,112.0,76.0
177,1.0,4.0,2.0,64.0,5.0,16.0,1833.3333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,4096.0,25.0,256.0,8.0,256.0,20.0,64.0,128.0,10.0,32.0,320.0,1024.0,80.0,32.0,1024.0,80.0,256.0,16.0,256.0,20.0,64.0,16384.0,8192.0,20480.0,65536.0,100.0,50.0,1600.0,400.0,1024.0,512.0,16384.0,1280.0
178,1.0,7.0,1.0,4.0,5.0,1.0,7370.833333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,16.0,25.0,1.0,7.0,28.0,35.0,7.0,4.0,5.0,1.0,20.0,4.0,5.0,49.0,196.0,245.0,49.0,7.0,4.0,5.0,1.0,112.0,16.0,80.0,16.0,175.0,25.0,100.0,25.0,7.0,1.0,4.0,5.0
179,0.0,4.0,0.75,9.0,4.951179775280899,0.0,2500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.5625,81.0,24.51418116715061,0.0,3.0,36.0,19.804719101123595,0.0,6.75,3.713384831460674,0.0,44.56061797752809,0.0,0.0,12.0,144.0,79.21887640449438,0.0,2.25,5.0625,2.7850386235955056,0.0,324.0,60.75,401.0455617977528,0.0,98.05672466860244,18.385635875362958,220.6276305043555,0.0,0.0,0.0,0.0,0.0
180,1.0,13.0,6.0,199.0,5.0,79.0,2550.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,36.0,39601.0,25.0,6241.0,78.0,2587.0,65.0,1027.0,1194.0,30.0,474.0,995.0,15721.0,395.0,1014.0,33631.0,845.0,13351.0,468.0,7164.0,180.0,2844.0,514813.0,237606.0,198005.0,3128479.0,325.0,150.0,4975.0,1975.0,81133.0,37446.0,1241959.0,31205.0
181,0.0,10.0,3.0,226.0,4.94,50.0,1500.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.0,51076.0,24.403600000000004,2500.0,30.0,2260.0,49.400000000000006,500.0,678.0,14.82,150.0,1116.44,11300.0,247.00000000000003,300.0,22600.0,494.00000000000006,5000.0,90.0,2034.0,44.46,450.0,510760.0,153228.0,252315.44000000003,2553800.0,244.03600000000006,73.2108,5515.213600000001,1220.1800000000003,25000.0,7500.0,565000.0,12350.000000000002
182,0.0,27.0,6.0,42.0,5.0,31.0,2500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,36.0,1764.0,25.0,961.0,162.0,1134.0,135.0,837.0,252.0,30.0,186.0,210.0,1302.0,155.0,4374.0,30618.0,3645.0,22599.0,972.0,1512.0,180.0,1116.0,47628.0,10584.0,8820.0,54684.0,675.0,150.0,1050.0,775.0,25947.0,5766.0,40362.0,4805.0
183,1.0,15.0,4.0,75.0,5.0,26.0,2000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,16.0,5625.0,25.0,676.0,60.0,1125.0,75.0,390.0,300.0,20.0,104.0,375.0,1950.0,130.0,900.0,16875.0,1125.0,5850.0,240.0,1200.0,80.0,416.0,84375.0,22500.0,28125.0,146250.0,375.0,100.0,1875.0,650.0,10140.0,2704.0,50700.0,3380.0
184,1.0,9.0,7.0,104.0,4.92,25.0,1800.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,49.0,10816.0,24.2064,625.0,63.0,936.0,44.28,225.0,728.0,34.44,175.0,511.68,2600.0,123.0,567.0,8424.0,398.52,2025.0,441.0,5096.0,241.07999999999998,1225.0,97344.0,75712.0,53214.72,270400.0,217.8576,169.4448,2517.4656,605.16,5625.0,4375.0,65000.0,3075.0
185,0.0,17.0,7.0,55.0,4.96,28.0,3300.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,49.0,3025.0,24.6016,784.0,119.0,935.0,84.32,476.0,385.0,34.72,196.0,272.8,1540.0,138.88,2023.0,15895.0,1433.44,8092.0,833.0,2695.0,243.04,1372.0,51425.0,21175.0,15004.0,84700.0,418.22720000000004,172.21120000000002,1353.088,688.8448000000001,13328.0,5488.0,43120.0,3888.64
186,1.0,24.0,7.0,79.0,5.0,23.0,2255.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,49.0,6241.0,25.0,529.0,168.0,1896.0,120.0,552.0,553.0,35.0,161.0,395.0,1817.0,115.0,4032.0,45504.0,2880.0,13248.0,1176.0,3871.0,245.0,1127.0,149784.0,43687.0,31205.0,143543.0,600.0,175.0,1975.0,575.0,12696.0,3703.0,41791.0,2645.0
187,1.0,31.0,3.0,57.0,4.93,32.0,2930.555555555556,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,9.0,3249.0,24.304899999999996,1024.0,93.0,1767.0,152.82999999999998,992.0,171.0,14.79,96.0,281.01,1824.0,157.76,2883.0,54777.0,4737.73,30752.0,279.0,513.0,44.37,288.0,100719.0,9747.0,16017.57,103968.0,753.4518999999999,72.91469999999998,1385.3792999999998,777.7567999999999,31744.0,3072.0,58368.0,5048.32
188,1.0,37.0,6.0,36.0,4.86,21.0,2833.333333333333,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.0,36.0,1296.0,23.619600000000002,441.0,222.0,1332.0,179.82000000000002,777.0,216.0,29.160000000000004,126.0,174.96,756.0,102.06,8214.0,49284.0,6653.34,28749.0,1332.0,1296.0,174.96,756.0,47952.0,7776.0,6298.56,27216.0,873.9252,141.7176,850.3056,496.01160000000004,16317.0,2646.0,15876.0,2143.26
189,1.0,21.0,6.0,25.0,5.0,21.0,1666.6666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,36.0,625.0,25.0,441.0,126.0,525.0,105.0,441.0,150.0,30.0,126.0,125.0,525.0,105.0,2646.0,11025.0,2205.0,9261.0,756.0,900.0,180.0,756.0,13125.0,3750.0,3125.0,13125.0,525.0,150.0,625.0,525.0,9261.0,2646.0,11025.0,2205.0
190,1.0,29.0,1.0,105.0,5.0,17.0,816.6666666666666,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0,1.0,11025.0,25.0,289.0,29.0,3045.0,145.0,493.0,105.0,5.0,17.0,525.0,1785.0,85.0,841.0,88305.0,4205.0,14297.0,29.0,105.0,5.0,17.0,319725.0,11025.0,55125.0,187425.0,725.0,25.0,2625.0,425.0,8381.0,289.0,30345.0,1445.0
191,1.0,20.0,5.0,32.0,5.0,16.0,5050.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,25.0,1024.0,25.0,256.0,100.0,640.0,100.0,320.0,160.0,25.0,80.0,160.0,512.0,80.0,2000.0,12800.0,2000.0,6400.0,500.0,800.0,125.0,400.0,20480.0,5120.0,5120.0,16384.0,500.0,125.0,800.0,400.0,5120.0,1280.0,8192.0,1280.0
192,1.0,36.0,3.0,50.0,5.0,17.0,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296.0,9.0,2500.0,25.0,289.0,108.0,1800.0,180.0,612.0,150.0,15.0,51.0,250.0,850.0,85.0,3888.0,64800.0,6480.0,22032.0,324.0,450.0,45.0,153.0,90000.0,7500.0,12500.0,42500.0,900.0,75.0,1250.0,425.0,10404.0,867.0,14450.0,1445.0
193,1.0,17.0,6.0,22.0,4.77,13.0,4062.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,36.0,484.0,22.752899999999997,169.0,102.0,374.0,81.08999999999999,221.0,132.0,28.619999999999997,78.0,104.94,286.0,62.00999999999999,1734.0,6358.0,1378.53,3757.0,612.0,792.0,171.71999999999997,468.0,8228.0,2904.0,2308.68,6292.0,386.79929999999996,136.51739999999998,500.5637999999999,295.7877,2873.0,1014.0,3718.0,806.1299999999999
194,0.0,33.0,5.0,19.0,5.0,15.0,3645.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.0,25.0,361.0,25.0,225.0,165.0,627.0,165.0,495.0,95.0,25.0,75.0,95.0,285.0,75.0,5445.0,20691.0,5445.0,16335.0,825.0,475.0,125.0,375.0,11913.0,1805.0,1805.0,5415.0,825.0,125.0,475.0,375.0,7425.0,1125.0,4275.0,1125.0
195,1.0,18.0,6.0,39.0,5.0,12.0,1635.4166666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,36.0,1521.0,25.0,144.0,108.0,702.0,90.0,216.0,234.0,30.0,72.0,195.0,468.0,60.0,1944.0,12636.0,1620.0,3888.0,648.0,1404.0,180.0,432.0,27378.0,9126.0,7605.0,18252.0,450.0,150.0,975.0,300.0,2592.0,864.0,5616.0,720.0
196,1.0,29.0,2.0,39.0,5.0,17.0,3708.3333333333335,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0,4.0,1521.0,25.0,289.0,58.0,1131.0,145.0,493.0,78.0,10.0,34.0,195.0,663.0,85.0,1682.0,32799.0,4205.0,14297.0,116.0,156.0,20.0,68.0,44109.0,3042.0,7605.0,25857.0,725.0,50.0,975.0,425.0,8381.0,578.0,11271.0,1445.0
197,0.0,45.0,5.0,41.0,5.0,14.0,1100.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,25.0,1681.0,25.0,196.0,225.0,1845.0,225.0,630.0,205.0,25.0,70.0,205.0,574.0,70.0,10125.0,83025.0,10125.0,28350.0,1125.0,1025.0,125.0,350.0,75645.0,8405.0,8405.0,23534.0,1125.0,125.0,1025.0,350.0,8820.0,980.0,8036.0,980.0
198,1.0,8.0,2.0,51.0,4.8,15.0,1266.6666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,4.0,2601.0,23.04,225.0,16.0,408.0,38.4,120.0,102.0,9.6,30.0,244.79999999999998,765.0,72.0,128.0,3264.0,307.2,960.0,32.0,204.0,19.2,60.0,20808.0,5202.0,12484.8,39015.0,184.32,46.08,1175.04,345.59999999999997,1800.0,450.0,11475.0,1080.0
199,1.0,11.0,5.0,63.0,5.0,21.0,1031.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,25.0,3969.0,25.0,441.0,55.0,693.0,55.0,231.0,315.0,25.0,105.0,315.0,1323.0,105.0,605.0,7623.0,605.0,2541.0,275.0,1575.0,125.0,525.0,43659.0,19845.0,19845.0,83349.0,275.0,125.0,1575.0,525.0,4851.0,2205.0,27783.0,2205.0
200,1.0,12.0,5.0,31.0,5.0,9.0,3210.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,25.0,961.0,25.0,81.0,60.0,372.0,60.0,108.0,155.0,25.0,45.0,155.0,279.0,45.0,720.0,4464.0,720.0,1296.0,300.0,775.0,125.0,225.0,11532.0,4805.0,4805.0,8649.0,300.0,125.0,775.0,225.0,972.0,405.0,2511.0,405.0
201,0.0,6.0,4.0,27.0,5.0,12.0,1500.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,16.0,729.0,25.0,144.0,24.0,162.0,30.0,72.0,108.0,20.0,48.0,135.0,324.0,60.0,144.0,972.0,180.0,432.0,96.0,432.0,80.0,192.0,4374.0,2916.0,3645.0,8748.0,150.0,100.0,675.0,300.0,864.0,576.0,3888.0,720.0
202,1.0,33.0,7.0,24.0,5.0,10.0,3500.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.0,49.0,576.0,25.0,100.0,231.0,792.0,165.0,330.0,168.0,35.0,70.0,120.0,240.0,50.0,7623.0,26136.0,5445.0,10890.0,1617.0,1176.0,245.0,490.0,19008.0,4032.0,2880.0,5760.0,825.0,175.0,600.0,250.0,3300.0,700.0,2400.0,500.0
203,1.0,6.0,1.0,25.0,5.0,10.0,4875.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,625.0,25.0,100.0,6.0,150.0,30.0,60.0,25.0,5.0,10.0,125.0,250.0,50.0,36.0,900.0,180.0,360.0,6.0,25.0,5.0,10.0,3750.0,625.0,3125.0,6250.0,150.0,25.0,625.0,250.0,600.0,100.0,2500.0,500.0
204,1.0,5.0,4.0,29.0,4.92,12.0,2250.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,16.0,841.0,24.2064,144.0,20.0,145.0,24.6,60.0,116.0,19.68,48.0,142.68,348.0,59.04,100.0,725.0,123.0,300.0,80.0,464.0,78.72,192.0,4205.0,3364.0,4137.72,10092.0,121.032,96.8256,701.9856,290.47679999999997,720.0,576.0,4176.0,708.48
205,1.0,13.0,6.0,33.0,5.0,11.0,4333.333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,36.0,1089.0,25.0,121.0,78.0,429.0,65.0,143.0,198.0,30.0,66.0,165.0,363.0,55.0,1014.0,5577.0,845.0,1859.0,468.0,1188.0,180.0,396.0,14157.0,6534.0,5445.0,11979.0,325.0,150.0,825.0,275.0,1573.0,726.0,3993.0,605.0
206,1.0,13.0,6.0,42.0,5.0,11.0,3050.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,36.0,1764.0,25.0,121.0,78.0,546.0,65.0,143.0,252.0,30.0,66.0,210.0,462.0,55.0,1014.0,7098.0,845.0,1859.0,468.0,1512.0,180.0,396.0,22932.0,10584.0,8820.0,19404.0,325.0,150.0,1050.0,275.0,1573.0,726.0,5082.0,605.0
207,1.0,11.0,6.0,19.0,5.0,6.0,3500.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,36.0,361.0,25.0,36.0,66.0,209.0,55.0,66.0,114.0,30.0,36.0,95.0,114.0,30.0,726.0,2299.0,605.0,726.0,396.0,684.0,180.0,216.0,3971.0,2166.0,1805.0,2166.0,275.0,150.0,475.0,150.0,396.0,216.0,684.0,180.0
208,0.0,12.0,7.0,27.0,5.0,10.0,1500.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,49.0,729.0,25.0,100.0,84.0,324.0,60.0,120.0,189.0,35.0,70.0,135.0,270.0,50.0,1008.0,3888.0,720.0,1440.0,588.0,1323.0,245.0,490.0,8748.0,5103.0,3645.0,7290.0,300.0,175.0,675.0,250.0,1200.0,700.0,2700.0,500.0
209,1.0,5.0,3.0,15.0,5.0,6.0,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,9.0,225.0,25.0,36.0,15.0,75.0,25.0,30.0,45.0,15.0,18.0,75.0,90.0,30.0,75.0,375.0,125.0,150.0,45.0,135.0,45.0,54.0,1125.0,675.0,1125.0,1350.0,125.0,75.0,375.0,150.0,180.0,108.0,540.0,180.0
210,1.0,5.0,4.0,8.0,5.0,6.0,2350.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,16.0,64.0,25.0,36.0,20.0,40.0,25.0,30.0,32.0,20.0,24.0,40.0,48.0,30.0,100.0,200.0,125.0,150.0,80.0,128.0,80.0,96.0,320.0,256.0,320.0,384.0,125.0,100.0,200.0,150.0,180.0,144.0,288.0,180.0
211,1.0,8.0,4.0,20.0,5.0,9.0,2500.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,16.0,400.0,25.0,81.0,32.0,160.0,40.0,72.0,80.0,20.0,36.0,100.0,180.0,45.0,256.0,1280.0,320.0,576.0,128.0,320.0,80.0,144.0,3200.0,1600.0,2000.0,3600.0,200.0,100.0,500.0,225.0,648.0,324.0,1620.0,405.0
212,1.0,22.0,3.0,37.0,5.0,16.0,4125.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,9.0,1369.0,25.0,256.0,66.0,814.0,110.0,352.0,111.0,15.0,48.0,185.0,592.0,80.0,1452.0,17908.0,2420.0,7744.0,198.0,333.0,45.0,144.0,30118.0,4107.0,6845.0,21904.0,550.0,75.0,925.0,400.0,5632.0,768.0,9472.0,1280.0
213,0.0,22.0,2.0,7.0,5.0,6.0,2700.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,4.0,49.0,25.0,36.0,44.0,154.0,110.0,132.0,14.0,10.0,12.0,35.0,42.0,30.0,968.0,3388.0,2420.0,2904.0,88.0,28.0,20.0,24.0,1078.0,98.0,245.0,294.0,550.0,50.0,175.0,150.0,792.0,72.0,252.0,180.0
214,1.0,10.0,7.0,14.0,5.0,8.0,1058.3333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,49.0,196.0,25.0,64.0,70.0,140.0,50.0,80.0,98.0,35.0,56.0,70.0,112.0,40.0,700.0,1400.0,500.0,800.0,490.0,686.0,245.0,392.0,1960.0,1372.0,980.0,1568.0,250.0,175.0,350.0,200.0,640.0,448.0,896.0,320.0
215,0.0,18.0,7.0,19.0,4.83,6.0,2500.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,49.0,361.0,23.3289,36.0,126.0,342.0,86.94,108.0,133.0,33.81,42.0,91.77,114.0,28.98,2268.0,6156.0,1564.92,1944.0,882.0,931.0,236.67000000000002,294.0,6498.0,2527.0,1743.63,2166.0,419.9202,163.3023,443.2491,139.9734,648.0,252.0,684.0,173.88
